Date,Close,High,Low,Open,Volume
2021-02-18,126.72142028808594,127.00473197716651,124.47441051012312,126.22316141432486,96856700
2021-02-19,126.87773132324219,127.69838867042822,125.8323923619749,127.23921649175709,87668800
2021-02-22,123.0969009399414,126.73119158884104,122.70611563671171,125.06058423119387,103916400
2021-02-23,122.96014404296875,123.79055826756264,115.66225415226057,120.9085302370277,158273000
2021-02-24,122.46187591552734,122.66703652293154,119.41376694425402,122.06132638305527,111039900
2021-02-25,118.20233154296875,123.54630136895392,117.76270273555825,121.80731459672973,148199500
2021-02-26,118.46612548828125,121.97340694279767,118.40750284268555,119.76547611682196,164560400
2021-03-01,124.84563446044922,124.98240817122091,119.9608377797224,120.89871784798896,116307900
2021-03-02,122.2371826171875,125.75423553632803,122.12971646948624,125.4513804584117,102260900
2021-03-03,119.24767303466797,122.81357666599573,119.03274075416354,121.93431163375459,112966300
2021-03-04,117.36214447021484,120.75219519765207,115.88694096141373,118.94482157612892,178155000
2021-03-05,118.62242126464844,119.13044438108311,114.86112866250235,118.19256415106085,153766600
2021-03-08,113.67900085449219,118.2120920526179,113.53245544800268,118.14370519007068,154376600
2021-03-09,118.30003356933594,119.24768556736947,116.05303097701893,116.28749919238894,129525800
2021-03-10,117.21561431884766,119.35515074210788,116.6978194776284,118.88621431520569,111943300
2021-03-11,119.14997863769531,120.37117800154545,118.466109975383,119.71661693138803,103026500
2021-03-12,118.24141693115234,118.37819067624436,116.41450728444738,117.62593507823823,88105100
2021-03-15,121.13321685791016,121.14298854077106,117.64547143758236,118.61266679333781,92403800
2021-03-16,122.67678833007812,124.28877278836029,121.84637435266262,122.80379036543535,115227900
2021-03-17,121.88548278808594,122.96013686622555,119.52123487184643,121.19184236079936,111932600
2021-03-18,117.7529296875,120.34187390478134,117.54776908284731,120.04878306750058,121229700
2021-03-19,117.2253646850586,118.63218870661474,116.9225096345994,117.13744191051595,185549500
2021-03-22,120.54702758789062,121.0159714098922,117.48914715086833,117.55753401515928,111912300
2021-03-23,119.71662139892578,121.37744961429632,119.3258360971887,120.48842032011387,95467100
2021-03-24,117.32307434082031,120.0683358748522,117.303538428483,119.99017731828248,88530500
2021-03-25,117.8115463256836,118.85690017985242,116.25818424833348,116.7857432897759,98844700
2021-03-26,118.41726684570312,118.68105009974973,116.18002856883523,117.57708103155676,94071200
2021-03-29,118.59313201904297,119.75571639457851,117.94834252210464,118.84714361655718,80819200
2021-03-30,117.13744354248047,117.62592328414752,116.12140478537988,117.3426041395475,85671900
2021-03-31,119.33560180664062,120.67403152206795,118.35864232800027,118.84712206732044,118323800
2021-04-01,120.16602325439453,121.31883580815018,119.66777180267046,120.8108201276386,75089100
2021-04-05,122.99920654296875,123.25321810824464,120.23440927913929,121.01597988601445,88651200
2021-04-06,123.30204772949219,124.20084860867148,122.75495283844548,123.58536685624392,80171300
2021-04-07,124.953125,124.97266091095268,122.2567146183403,122.93081907715764,83466700
2021-04-08,127.3564453125,127.38575290591113,125.55884334959268,125.97892879329865,88844600
2021-04-09,129.93560791015625,129.97467972929905,126.48694221609573,126.80934062609239,106686700
2021-04-12,128.21615600585938,129.7890612236751,127.62021018029645,129.4666628353656,91420000
2021-04-13,131.33265686035156,131.5573682758643,128.89025813953373,129.38851701920058,91266500
2021-04-14,128.9879608154297,131.88953170552884,128.62649057291716,131.83091652103695,87222800
2021-04-15,131.4010467529297,131.88952648063574,130.56086102498654,130.7367214787142,89347100
2021-04-16,131.0689239501953,131.5671680572829,130.20919459783448,131.20569771923246,84922400
2021-04-19,131.7332305908203,132.34871991709494,130.26779117185836,130.4338725171409,94264200
2021-04-20,130.0430908203125,132.40733122468578,128.77304037969012,131.90908720345354,94812300
2021-04-21,130.42410278320312,130.66834267605557,128.27479470754565,129.3103694680848,68847100
2021-04-22,128.90003967285156,131.05911183417535,128.38225232698375,129.97468618567086,84566500
2021-04-23,131.22518920898438,132.0067447760847,129.1149534004929,129.1149534004929,78657500
2021-04-26,131.61598205566406,131.9481447004186,130.48270548356416,131.72344819452212,66905100
2021-04-27,131.29359436035156,132.2900972832069,131.02004687677868,131.89930451580292,66015800
2021-04-28,130.50225830078125,131.9090824360274,130.0137785264441,131.215434597292,107760100
2021-04-29,130.40460205078125,133.91189938826622,129.3983345558289,133.32571749089257,151101000
2021-04-30,128.4311065673828,130.4827126391567,128.05009294639484,128.74372586570195,109839500
2021-05-03,129.48623657226562,130.98099867978124,128.79260350923943,128.99775670531434,75135100
2021-05-04,124.90428161621094,128.4604213676209,123.7807766012576,128.16733051029044,137564700
2021-05-05,125.14851379394531,127.44435959905208,125.02150429281544,126.22316026424471,84000900
2021-05-06,126.75074768066406,126.7605119103582,124.2008749981171,124.9433664034469,78128300
2021-05-07,127.42598724365234,128.4535252531299,126.71158461839184,128.05230280970937,78973300
2021-05-10,124.1378173828125,126.77029738873343,124.09867172726177,126.6430870741667,88071200
2021-05-11,123.2179183959961,123.57021435708376,120.14504795375875,120.859443088754,126142800
2021-05-12,120.1450424194336,121.97506250134133,119.63616386239647,120.76157712204518,112172300
2021-05-13,122.29801177978516,123.45278244324763,121.6031932189441,121.91635098532697,105861300
2021-05-14,124.72499084472656,125.15558560180872,123.15920190934219,123.55065100975592,81918000
2021-05-17,123.57020568847656,124.21609774874598,122.49372638763057,124.10844907203442,74244600
2021-05-18,122.18058776855469,124.27483195315345,122.11208473321811,123.85402546000861,63342900
2021-05-19,122.02399444580078,122.24907261430089,120.23312004612022,120.526708706034,92612000
2021-05-20,124.58796691894531,124.98920424257356,122.42522009538611,122.55244532788751,76857100
2021-05-21,122.74818420410156,125.2632347914988,122.53288682470038,125.08708306892244,79295400
2021-05-24,124.3824691772461,125.20451299175396,123.24727505830785,123.31577808732766,63092900
2021-05-25,124.18673706054688,125.57638154110205,123.61913631963486,125.08706463603312,72009500
2021-05-26,124.1378173828125,124.66627253334183,123.71701091848011,124.24546606900942,56575900
2021-05-27,122.60140228271484,124.91094400554714,122.40568144502588,123.73660404687064,94625600
2021-05-28,121.94572448730469,123.11028358487435,121.88700973155196,122.88519791070377,71311100
2021-06-01,121.62277221679688,122.66989428337132,121.29004532941373,122.40567042964182,67637100
2021-06-02,122.38610076904297,122.56225250355247,121.39770086577343,121.62277907492545,59278900
2021-06-03,120.89859008789062,122.1805785667547,120.49735272094428,122.01421513150538,76229200
2021-06-04,123.19833374023438,123.46256502652562,121.20195027180942,121.41724762618904,75169300
2021-06-07,123.20812225341797,123.61914040368376,122.16100031844385,123.47234607394033,71057600
2021-06-08,124.03018188476562,125.71341538734407,123.51151495954164,123.89317580890537,74403800
2021-06-09,124.41182708740234,125.01857353724075,123.81486891782897,124.49011839698218,56877900
2021-06-10,123.41362762451172,125.44915668797772,123.2472642067215,124.30416692335963,71186400
2021-06-11,124.62712097167969,124.71520055906231,123.40384729220447,123.82465373659475,53522400
2021-06-14,127.69019317626953,127.74890792257392,124.35310652386883,125.08707071775322,96906500
2021-06-15,126.86811828613281,127.80759873895445,126.62346362923016,127.16170686092302,62746300
2021-06-16,127.36727142333984,128.0914549417621,125.71341766779094,127.5825688225318,91815000
2021-06-17,128.9722137451172,129.71597387057489,126.87796932022427,127.02477115513783,96721700
2021-06-18,127.6706314086914,128.69816933296693,127.45533405078574,127.91528613971695,108953300
2021-06-21,129.4712677001953,129.57891636339633,126.4473392510089,127.51403013838598,79663300
2021-06-22,131.11537170410156,131.21323957880873,128.80583022689916,129.30493548234813,74783600
2021-06-23,130.8413848876953,131.44813894969366,130.38143266615927,130.9098953997532,60214200
2021-06-24,130.55758666992188,131.76128406437314,130.08783871827072,131.5753440334125,68711000
2021-06-25,130.26397705078125,131.0272986841677,129.97038836120007,130.6064996773828,70783700
2021-06-28,131.89825439453125,132.35820647299622,130.4988365325281,130.5575512774318,62111300
2021-06-29,133.4151153564453,133.57169796299607,131.47745413113225,131.9178296460844,64556100
2021-06-30,134.0316619873047,134.4720375415212,132.96495595104088,133.25854463136542,63261400
2021-07-01,134.33502197265625,134.39373671805686,132.85729786155665,133.67934909478365,52485800
2021-07-02,136.96751403808594,137.00665222554704,134.8047596004936,134.95154646914781,78852600
2021-07-06,138.9834442138672,140.08927328827994,137.07514056705634,137.07514056705634,108181800
2021-07-07,141.4789581298828,141.7921084496811,139.60979222790235,140.47096680675352,104911600
2021-07-08,140.1773681640625,140.97982784878258,137.66231057501108,138.5528573041526,105575500
2021-07-09,142.0073699951172,142.53581755942153,139.5999612559728,139.69782910576936,99890800
2021-07-12,141.4104461669922,143.19153992301273,140.92113666468427,143.08389123520334,76299700
2021-07-13,142.52606201171875,144.30715565248005,140.55904331544653,140.95048491894528,100827100
2021-07-14,145.96099853515625,146.37203160132475,144.5224276011833,144.9334606673518,127050800
2021-07-15,145.3053436279297,146.79284867562072,143.9450638275039,146.0491036180456,106820300
2021-07-16,143.26002502441406,146.55796605066817,142.76093474422927,145.28577338362382,93251400
2021-07-19,139.40426635742188,140.98963920959875,138.64094477148268,140.67647397816722,121434600
2021-07-20,143.02516174316406,143.95486174482718,139.90337965759247,140.3926891605558,96350000
2021-07-21,142.29119873046875,143.00560136245917,141.53767284075886,142.4184239807626,74993500
2021-07-22,143.66123962402344,145.03129994046702,142.69240165790706,142.81962687748307,77338200
2021-07-23,145.38363647460938,145.54021909866026,143.77870190944023,144.39523665880247,71447400
2021-07-26,145.80445861816406,146.62649504189588,144.54203167293,145.09985170281058,72434100
2021-07-27,143.6319122314453,146.01974493776575,142.43799587828508,145.93165788061674,104818600
2021-07-28,141.88018798828125,143.8276453050716,139.49235507835914,141.7138245389889,118931200
2021-07-29,142.52606201171875,143.4166088320994,141.48872832316107,141.5963770040042,56699500
2021-07-30,142.74134826660156,143.2013003278204,141.0287652526068,141.29299652730543,70440600
2021-08-02,142.40863037109375,143.8080482684257,142.14439907981702,143.23066668557712,62880000
2021-08-03,144.2092742919922,144.87472794218303,142.07587743468324,142.692412088419,64786600
2021-08-04,143.80804443359375,144.63008072615645,143.15237156220167,144.12120964935443,56368300
2021-08-05,143.91574096679688,144.67906276836962,143.044770453077,143.83744963682219,46397700
2021-08-06,143.22959899902344,144.18028249738202,142.72976111062263,143.43542339713431,54126800
2021-08-09,143.1806640625,143.77851671947906,142.62202319396428,143.2884740483459,48908700
2021-08-10,142.70042419433594,144.768404754264,142.40639561637695,143.52369224868931,69023100
2021-08-11,142.9552001953125,143.79807390233603,142.6317703473361,143.14141874004835,48493500
2021-08-12,145.9248809814453,146.08169819848888,142.93561820929602,143.27865400221475,72282600
2021-08-13,146.13070678710938,146.4639321601955,145.31723429051934,146.0032909277299,59375000
2021-08-16,148.11048889160156,148.17910204241585,143.55309813191292,145.58186696938395,103296000
2021-08-17,147.198974609375,148.65929174841725,146.1208750829786,147.2381714308299,92229700
2021-08-18,143.4452362060547,147.71840725553736,143.2394117830572,146.8167308815065,86326000
2021-08-19,143.77847290039062,145.05258644801074,141.622288795524,142.14173267222196,86960300
2021-08-20,145.23883056640625,145.54265459061057,143.85690682252826,144.50376665433245,60549600
2021-08-23,146.7285919189453,147.19902872390466,144.94482931131162,145.35646338501562,60131800
2021-08-24,146.64035034179688,147.85566143575133,146.17970907783348,146.47373764386114,48606400
2021-08-25,145.40542602539062,147.32639940143548,144.85658076220975,146.8265464293222,58991300
2021-08-26,144.6017608642578,146.15029724311051,144.57235950525344,145.39564242211458,48597200
2021-08-27,145.6406707763672,145.7876775785145,143.90591573646046,144.54296515231704,55802400
2021-08-30,150.07064819335938,150.43328990399013,145.6504691143869,146.0327017624141,90956700
2021-08-31,148.80633544921875,149.7570192751645,148.27708107451022,149.61980794744622,86453100
2021-09-01,149.47279357910156,151.89360530226858,149.30618088399424,149.78642803218395,80313700
2021-09-02,150.590087890625,151.6387862531272,149.3649813670927,150.80570783515978,71115500
2021-09-03,151.22714233398438,151.5505722295667,150.04123271684918,150.6978879757905,57808700
2021-09-07,153.56956481933594,154.12820565202878,151.31536568577172,151.8838169424037,82278300
2021-09-08,152.02101135253906,153.91256855272437,150.91351032460727,153.85376583529663,74420200
2021-09-09,151.0017547607422,153.0011222642301,150.88413435118497,152.39347414202683,57305700
2021-09-10,146.0032958984375,152.38364527408532,145.73866870260662,151.913208557541,140893200
2021-09-13,146.57174682617188,148.4045013917985,145.78767566355324,147.63024065247,102404300
2021-09-14,145.1702117919922,148.06147503126564,143.98431710126377,147.35581250665328,109296300
2021-09-15,146.0620880126953,146.46392651146115,143.45505793692854,145.60144679799546,83281300
2021-09-16,145.8268585205078,146.0032816187781,144.28813265765052,145.48383770122956,68034100
2021-09-17,143.1512451171875,145.85628990076225,142.85721655963627,145.85628990076225,129868800
2021-09-20,140.09336853027344,141.95552426414204,138.4566281851567,140.93624232616293,123478900
2021-09-21,140.5736083984375,141.72032120475433,139.93655902151735,141.0636509821954,75834000
2021-09-22,142.9454345703125,143.5138708346114,140.83824238540038,141.5733062965506,76404300
2021-09-23,143.90591430664062,144.1509356110608,142.73961050481446,143.72949119090302,64838200
2021-09-24,143.9940948486328,144.53314462122253,142.66117857227965,142.75919305999093,53477900
2021-09-27,142.47500610351562,143.05326784019874,140.95588573699447,142.57302062293067,74150700
2021-09-28,139.0838623046875,141.86730004277322,138.86824241392918,140.39717258119006,108972300
2021-09-29,139.98556518554688,141.57329835904048,139.20149406663066,139.63273392978022,74602000
2021-09-30,138.6820526123047,141.50470270899655,138.46643267686778,140.79904018482358,89056700
2021-10-01,139.8091583251953,140.0737855364966,136.3396630361158,139.07409436984747,94639600
2021-10-04,136.3690643310547,139.37793329849515,135.516394928842,138.93688296157117,98322000
2021-10-05,138.29981994628906,139.40732098204438,136.5846708862709,136.71208674487298,80861100
2021-10-06,139.17210388183594,139.31911068566103,135.61438968012922,136.6924894245597,83221100
2021-10-07,140.43641662597656,141.34790373522623,139.87777577926832,140.2110011934392,61732700
2021-10-08,140.05416870117188,141.308676557224,139.72094332329533,141.1616697596059,58773200
2021-10-11,139.96597290039062,141.92614341076353,138.98588764520417,139.43673344275217,64452200
2021-10-12,138.69187927246094,140.39723324856945,138.2312379390566,140.37762735323497,73035900
2021-10-13,138.10382080078125,138.58405301825053,136.42786838688212,138.4272507387237,78762700
2021-10-14,140.89706420898438,141.01468462005715,138.6918721765435,139.27992936716066,69907100
2021-10-15,141.95553588867188,142.014338607517,140.65202078625612,140.90685250780268,67940300
2021-10-18,143.6314697265625,143.91568781616144,140.30898194377212,140.5932000333711,85589200
2021-10-19,145.79745483398438,146.1992933162076,143.63147512671546,144.08230590025846,76378900
2021-10-20,146.28749084472656,146.76773790846218,145.17019447320249,145.73864560326368,58418800
2021-10-21,146.50311279296875,146.6599299941147,144.92517522435247,145.8464575874455,61421000
2021-10-22,145.72886657714844,147.18918391188018,145.6798593275794,146.7089517488773,58883400
2021-10-25,145.6798858642578,146.3953439825703,144.68019461961757,145.7190826981053,50720600
2021-10-26,146.34632873535156,147.83604746665293,146.042489762277,146.35612420354883,60893400
2021-10-27,145.88568115234375,146.74814591850827,145.53284989871335,146.38551919710656,56094900
2021-10-28,149.5316162109375,150.1196583975848,146.7383672208912,146.83638172945626,100077900
2021-10-29,146.81674194335938,146.9539532507259,143.49425425685249,144.2881207462525,124953200
2021-11-01,145.99349975585938,146.71875324157574,144.8565973207899,146.02290111582553,74588300
2021-11-02,147.03237915039062,148.55151413172558,145.6896523186095,145.69946274130425,69122000
2021-11-03,148.47311401367188,148.94355072762525,146.83637350572047,147.39501429949382,54511500
2021-11-04,147.9536895751953,149.3944012671414,147.6400550878904,148.56133770070423,60394600
2021-11-05,148.48367309570312,149.38666561598743,147.28622291132336,149.08239818789303,65463900
2021-11-08,147.65921020507812,148.76832763273148,147.38438703345884,148.61128154130913,55020900
2021-11-09,148.02236938476562,148.63090428124968,147.28623266415173,147.42364425293005,56787900
2021-11-10,145.18580627441406,147.35496264675396,145.11710796060922,147.246995316425,65187100
2021-11-11,145.13668823242188,146.6678499743664,144.95019789623214,146.20655148055175,41000000
2021-11-12,147.217529296875,147.61993930798695,144.75391557147125,145.68635239017757,63804000
2021-11-15,147.22732543945312,149.0725793775171,146.66785441394896,147.59048138298093,59222800
2021-11-16,148.20884704589844,148.689795053766,146.57952764951963,147.16844296622529,59256200
2021-11-17,150.65283203125,152.13491516803506,148.19904307692684,148.20885284111802,88807000
2021-11-18,154.95187377929688,155.7370893093728,150.22097604546676,150.86877998103495,137827700
2021-11-19,157.58233642578125,158.04364996719235,153.63663942388337,154.7359321301873,117305600
